184092 verbose rebuildBundles [ 'amdefine' ]
184093 info install source-map@0.4.4
192258 verbose readDependencies loading dependencies from E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-typeof-symbol\node_modules\babel-runtime\node_modules\core-js\package.json
192259 verbose readDependencies loading dependencies from E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-syntax-flow\node_modules\babel-runtime\node_modules\core-js\package.json
192260 verbose readDependencies loading dependencies from E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-for-of\node_modules\babel-runtime\node_modules\core-js\package.json
192261 verbose readDependencies loading dependencies from E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-syntax-jsx\node_modules\babel-runtime\node_modules\core-js\package.json
192262 verbose readDependencies loading dependencies from E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-check-es2015-constants\node_modules\babel-runtime\node_modules\core-js\package.json
192263 silly install resolved []
192264 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-transform-react-jsx-source\node_modules\babel-runtime\node_modules\core-js
192265 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-transform-react-jsx-source\node_modules\babel-runtime\node_modules\core-js
192266 verbose readDependencies loading dependencies from E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-typeof-symbol\node_modules\babel-runtime\node_modules\core-js\package.json
192267 silly install resolved []
192268 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-syntax-flow\node_modules\babel-runtime\node_modules\core-js
192269 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-syntax-flow\node_modules\babel-runtime\node_modules\core-js
192270 silly install resolved []
192271 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-for-of\node_modules\babel-runtime\node_modules\core-js
192272 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-for-of\node_modules\babel-runtime\node_modules\core-js
192273 verbose write writing to E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-literals\node_modules\babel-runtime\node_modules\core-js\package.json
192274 verbose write writing to E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-stage-2\node_modules\babel-plugin-transform-object-rest-spread\node_modules\babel-runtime\node_modules\core-js\package.json
192275 silly install resolved []
192276 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-syntax-jsx\node_modules\babel-runtime\node_modules\core-js
192277 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-syntax-jsx\node_modules\babel-runtime\node_modules\core-js
192278 info linkStuff core-js@2.4.0
192279 silly linkStuff core-js@2.4.0 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-transform-react-jsx-source\node_modules\babel-runtime\node_modules as its parent node_modules
192280 silly install resolved []
192281 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-check-es2015-constants\node_modules\babel-runtime\node_modules\core-js
192282 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-check-es2015-constants\node_modules\babel-runtime\node_modules\core-js
192283 info linkStuff core-js@2.4.0
192284 silly linkStuff core-js@2.4.0 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-syntax-flow\node_modules\babel-runtime\node_modules as its parent node_modules
192285 silly install resolved []
192286 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-typeof-symbol\node_modules\babel-runtime\node_modules\core-js
192287 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-typeof-symbol\node_modules\babel-runtime\node_modules\core-js
192288 info linkStuff core-js@2.4.0
192289 silly linkStuff core-js@2.4.0 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-for-of\node_modules\babel-runtime\node_modules as its parent node_modules
192290 info preinstall core-js@2.4.0
192291 info preinstall core-js@2.4.0
192292 verbose write writing to E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-template-literals\node_modules\babel-runtime\node_modules\core-js\package.json
192293 info linkStuff core-js@2.4.0
192294 silly linkStuff core-js@2.4.0 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-syntax-jsx\node_modules\babel-runtime\node_modules as its parent node_modules
192295 verbose readDependencies loading dependencies from E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-literals\node_modules\babel-runtime\node_modules\core-js\package.json
192296 verbose readDependencies loading dependencies from E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-stage-2\node_modules\babel-plugin-transform-object-rest-spread\node_modules\babel-runtime\node_modules\core-js\package.json
192297 info linkStuff core-js@2.4.0
192298 silly linkStuff core-js@2.4.0 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-check-es2015-constants\node_modules\babel-runtime\node_modules as its parent node_modules
192299 info linkStuff core-js@2.4.0
192300 silly linkStuff core-js@2.4.0 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-typeof-symbol\node_modules\babel-runtime\node_modules as its parent node_modules
192301 info preinstall core-js@2.4.0
192302 verbose linkBins core-js@2.4.0
192303 verbose linkMans core-js@2.4.0
192304 verbose rebuildBundles core-js@2.4.0
192305 verbose linkBins core-js@2.4.0
192306 verbose linkMans core-js@2.4.0
192307 verbose rebuildBundles core-js@2.4.0
192308 verbose readDependencies loading dependencies from E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-template-literals\node_modules\babel-runtime\node_modules\core-js\package.json
192309 verbose readDependencies loading dependencies from E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-literals\node_modules\babel-runtime\node_modules\core-js\package.json
192310 info install core-js@2.4.0
192311 info install core-js@2.4.0
192312 verbose readDependencies loading dependencies from E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-stage-2\node_modules\babel-plugin-transform-object-rest-spread\node_modules\babel-runtime\node_modules\core-js\package.json
192313 verbose linkBins core-js@2.4.0
192314 verbose linkMans core-js@2.4.0
192315 verbose rebuildBundles core-js@2.4.0
192316 info install core-js@2.4.0
192317 info postinstall core-js@2.4.0
192318 info postinstall core-js@2.4.0
192319 verbose linkBins core-js@2.4.0
192320 verbose linkMans core-js@2.4.0
192321 verbose rebuildBundles core-js@2.4.0
192322 info postinstall core-js@2.4.0
192323 info install core-js@2.4.0
192324 verbose linkBins core-js@2.4.0
192325 verbose linkMans core-js@2.4.0
192326 verbose rebuildBundles core-js@2.4.0
192327 verbose unlock done using C:\Users\kbk\AppData\Roaming\npm-cache\_locks\core-js-a606871776b0ee89.lock for E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-transform-react-jsx-source\node_modules\babel-runtime\node_modules\core-js
192328 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-transform-react-jsx-source\node_modules\babel-runtime
192329 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-transform-react-jsx-source\node_modules\babel-runtime
192330 verbose unlock done using C:\Users\kbk\AppData\Roaming\npm-cache\_locks\core-js-618da1a6e462509c.lock for E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-syntax-flow\node_modules\babel-runtime\node_modules\core-js
192331 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-syntax-flow\node_modules\babel-runtime
192332 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-syntax-flow\node_modules\babel-runtime
192333 verbose linkBins core-js@2.4.0
192334 verbose linkMans core-js@2.4.0
192335 verbose rebuildBundles core-js@2.4.0
192336 info install core-js@2.4.0
192337 verbose readDependencies loading dependencies from E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-template-literals\node_modules\babel-runtime\node_modules\core-js\package.json
192338 silly install resolved []
192339 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-literals\node_modules\babel-runtime\node_modules\core-js
192340 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-literals\node_modules\babel-runtime\node_modules\core-js
192341 info postinstall core-js@2.4.0
192342 silly install resolved []
192343 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-stage-2\node_modules\babel-plugin-transform-object-rest-spread\node_modules\babel-runtime\node_modules\core-js
192344 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-stage-2\node_modules\babel-plugin-transform-object-rest-spread\node_modules\babel-runtime\node_modules\core-js
192345 info install core-js@2.4.0
192346 verbose unlock done using C:\Users\kbk\AppData\Roaming\npm-cache\_locks\core-js-b0b2465f232f8443.lock for E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-for-of\node_modules\babel-runtime\node_modules\core-js
192347 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-for-of\node_modules\babel-runtime
192348 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-for-of\node_modules\babel-runtime
192349 info postinstall core-js@2.4.0
192350 info postinstall core-js@2.4.0
192351 verbose unlock done using C:\Users\kbk\AppData\Roaming\npm-cache\_locks\core-js-d3bf776ff9fedd5d.lock for E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-syntax-jsx\node_modules\babel-runtime\node_modules\core-js
192352 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-syntax-jsx\node_modules\babel-runtime
192353 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-syntax-jsx\node_modules\babel-runtime
192354 verbose write writing to E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-unicode-regex\node_modules\babel-runtime\node_modules\core-js\package.json
192355 verbose write writing to E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-spread\node_modules\babel-runtime\node_modules\core-js\package.json
192356 verbose unlock done using C:\Users\kbk\AppData\Roaming\npm-cache\_locks\core-js-44e85f08a452ecb5.lock for E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-check-es2015-constants\node_modules\babel-runtime\node_modules\core-js
192357 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-check-es2015-constants\node_modules\babel-runtime
192358 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-check-es2015-constants\node_modules\babel-runtime
192359 info linkStuff core-js@2.4.0
192360 silly linkStuff core-js@2.4.0 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-literals\node_modules\babel-runtime\node_modules as its parent node_modules
192361 info linkStuff core-js@2.4.0
192362 silly linkStuff core-js@2.4.0 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-stage-2\node_modules\babel-plugin-transform-object-rest-spread\node_modules\babel-runtime\node_modules as its parent node_modules
192363 verbose unlock done using C:\Users\kbk\AppData\Roaming\npm-cache\_locks\core-js-535e47f392cf5b6c.lock for E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-typeof-symbol\node_modules\babel-runtime\node_modules\core-js
192364 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-typeof-symbol\node_modules\babel-runtime
192365 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-typeof-symbol\node_modules\babel-runtime
192366 silly install resolved []
192367 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-template-literals\node_modules\babel-runtime\node_modules\core-js
192368 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-template-literals\node_modules\babel-runtime\node_modules\core-js
192369 info preinstall core-js@2.4.0
192370 info preinstall core-js@2.4.0
192371 info linkStuff babel-runtime@6.9.2
192372 silly linkStuff babel-runtime@6.9.2 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-syntax-flow\node_modules as its parent node_modules
192373 info linkStuff babel-runtime@6.9.2
192374 silly linkStuff babel-runtime@6.9.2 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-syntax-jsx\node_modules as its parent node_modules
192375 verbose readDependencies loading dependencies from E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-unicode-regex\node_modules\babel-runtime\node_modules\core-js\package.json
192376 verbose readDependencies loading dependencies from E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-spread\node_modules\babel-runtime\node_modules\core-js\package.json
192377 info linkStuff babel-runtime@6.9.2
192378 silly linkStuff babel-runtime@6.9.2 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-check-es2015-constants\node_modules as its parent node_modules
192379 info linkStuff core-js@2.4.0
192380 silly linkStuff core-js@2.4.0 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-template-literals\node_modules\babel-runtime\node_modules as its parent node_modules
192381 info linkStuff babel-runtime@6.9.2
192382 silly linkStuff babel-runtime@6.9.2 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-typeof-symbol\node_modules as its parent node_modules
192383 verbose linkBins core-js@2.4.0
192384 verbose linkMans core-js@2.4.0
192385 verbose rebuildBundles core-js@2.4.0
192386 verbose linkBins core-js@2.4.0
192387 verbose linkMans core-js@2.4.0
192388 verbose rebuildBundles core-js@2.4.0
192389 info install core-js@2.4.0
192390 verbose readDependencies loading dependencies from E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-unicode-regex\node_modules\babel-runtime\node_modules\core-js\package.json
192391 info install core-js@2.4.0
192392 verbose readDependencies loading dependencies from E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-spread\node_modules\babel-runtime\node_modules\core-js\package.json
192393 info linkStuff babel-runtime@6.9.2
192394 silly linkStuff babel-runtime@6.9.2 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-for-of\node_modules as its parent node_modules
192395 verbose write writing to E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-transform-react-jsx\node_modules\babel-runtime\node_modules\core-js\package.json
192396 info linkStuff babel-runtime@6.9.2
192397 silly linkStuff babel-runtime@6.9.2 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-transform-react-jsx-source\node_modules as its parent node_modules
192398 verbose write writing to E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-arrow-functions\node_modules\babel-runtime\node_modules\core-js\package.json
192399 info postinstall core-js@2.4.0
192400 verbose write writing to E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-function-name\node_modules\babel-runtime\node_modules\core-js\package.json
192401 info postinstall core-js@2.4.0
192402 verbose linkBins babel-runtime@6.9.2
192403 verbose linkMans babel-runtime@6.9.2
192404 verbose rebuildBundles babel-runtime@6.9.2
192405 verbose linkBins babel-runtime@6.9.2
192406 verbose linkMans babel-runtime@6.9.2
192407 verbose rebuildBundles babel-runtime@6.9.2
192408 verbose rebuildBundles [ 'core-js', 'regenerator-runtime' ]
192409 info install babel-runtime@6.9.2
192410 verbose rebuildBundles [ 'core-js', 'regenerator-runtime' ]
192411 info install babel-runtime@6.9.2
192412 verbose linkBins babel-runtime@6.9.2
192413 verbose linkMans babel-runtime@6.9.2
192414 verbose rebuildBundles babel-runtime@6.9.2
192415 verbose linkBins core-js@2.4.0
192416 verbose linkMans core-js@2.4.0
192417 verbose rebuildBundles core-js@2.4.0
192418 verbose unlock done using C:\Users\kbk\AppData\Roaming\npm-cache\_locks\core-js-bd9a8a11bd562123.lock for E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-literals\node_modules\babel-runtime\node_modules\core-js
192419 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-literals\node_modules\babel-runtime
192420 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-literals\node_modules\babel-runtime
192421 info preinstall core-js@2.4.0
192422 verbose unlock done using C:\Users\kbk\AppData\Roaming\npm-cache\_locks\core-js-dc5a1feaf3221c0d.lock for E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-stage-2\node_modules\babel-plugin-transform-object-rest-spread\node_modules\babel-runtime\node_modules\core-js
192423 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-stage-2\node_modules\babel-plugin-transform-object-rest-spread\node_modules\babel-runtime
192424 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-stage-2\node_modules\babel-plugin-transform-object-rest-spread\node_modules\babel-runtime
192425 verbose rebuildBundles [ 'core-js', 'regenerator-runtime' ]
192426 info install babel-runtime@6.9.2
192427 info install core-js@2.4.0
192428 info preinstall core-js@2.4.0
192429 info postinstall babel-runtime@6.9.2
192430 info preinstall core-js@2.4.0
192431 info postinstall babel-runtime@6.9.2
192432 silly install resolved []
192433 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-unicode-regex\node_modules\babel-runtime\node_modules\core-js
192434 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-unicode-regex\node_modules\babel-runtime\node_modules\core-js
192435 silly install resolved []
192436 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-spread\node_modules\babel-runtime\node_modules\core-js
192437 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-spread\node_modules\babel-runtime\node_modules\core-js
192438 verbose linkBins babel-runtime@6.9.2
192439 verbose linkMans babel-runtime@6.9.2
192440 verbose rebuildBundles babel-runtime@6.9.2
192441 verbose readDependencies loading dependencies from E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-transform-react-jsx\node_modules\babel-runtime\node_modules\core-js\package.json
192442 info postinstall babel-runtime@6.9.2
192443 info postinstall core-js@2.4.0
192444 verbose rebuildBundles [ 'core-js', 'regenerator-runtime' ]
192445 info install babel-runtime@6.9.2
192446 verbose readDependencies loading dependencies from E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-arrow-functions\node_modules\babel-runtime\node_modules\core-js\package.json
192447 verbose readDependencies loading dependencies from E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-function-name\node_modules\babel-runtime\node_modules\core-js\package.json
192448 verbose unlock done using C:\Users\kbk\AppData\Roaming\npm-cache\_locks\babel-runtime-6eb3078d72a776ab.lock for E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-syntax-flow\node_modules\babel-runtime
192449 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-syntax-flow
192450 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-syntax-flow
192451 info postinstall babel-runtime@6.9.2
192452 info linkStuff babel-runtime@6.9.2
192453 silly linkStuff babel-runtime@6.9.2 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-literals\node_modules as its parent node_modules
192454 verbose linkBins babel-runtime@6.9.2
192455 verbose linkMans babel-runtime@6.9.2
192456 verbose rebuildBundles babel-runtime@6.9.2
192457 verbose linkBins babel-runtime@6.9.2
192458 verbose linkMans babel-runtime@6.9.2
192459 verbose rebuildBundles babel-runtime@6.9.2
192460 info linkStuff core-js@2.4.0
192461 silly linkStuff core-js@2.4.0 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-unicode-regex\node_modules\babel-runtime\node_modules as its parent node_modules
192462 info linkStuff core-js@2.4.0
192463 silly linkStuff core-js@2.4.0 has E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-spread\node_modules\babel-runtime\node_modules as its parent node_modules
192464 verbose rebuildBundles [ 'core-js', 'regenerator-runtime' ]
192465 info install babel-runtime@6.9.2
192466 verbose rebuildBundles [ 'core-js', 'regenerator-runtime' ]
192467 info install babel-runtime@6.9.2
192468 verbose unlock done using C:\Users\kbk\AppData\Roaming\npm-cache\_locks\babel-runtime-f49681d4e2010867.lock for E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-syntax-jsx\node_modules\babel-runtime
192469 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-syntax-jsx
192470 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-react\node_modules\babel-plugin-syntax-jsx
192471 verbose unlock done using C:\Users\kbk\AppData\Roaming\npm-cache\_locks\core-js-4c30b8ee91f96ac8.lock for E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-template-literals\node_modules\babel-runtime\node_modules\core-js
192472 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-template-literals\node_modules\babel-runtime
192473 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-transform-es2015-template-literals\node_modules\babel-runtime
192474 verbose unlock done using C:\Users\kbk\AppData\Roaming\npm-cache\_locks\babel-runtime-0dca3d420e165131.lock for E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-check-es2015-constants\node_modules\babel-runtime
192475 verbose about to build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-check-es2015-constants
192476 info build E:\Ranadheer\mygitrepo\CSS-Tricks-React-Series\guide-3-redux\node_modules\babel-preset-es2015\node_modules\babel-plugin-check-es2015-constants
